id,original_text,segmented_text,equation,ans
1553,"For his long distance phone service Milan pays a 2 dollars monthly fee plus 12 cents per minute . Last month , Milan 's long distance bill was 23.36 dollars . For how many minutes was Milan billed for ?","For his long distance phone service Milan pays a 2 dollars monthly fee plus 12 cents per minute . Last month , Milan 's long distance bill was 23.36 dollars . For how many minutes was Milan billed for ?",x=(23.36-2.0)/(12.0*0.01),178
1554,"Oliver had 11 socks . If he threw away 4 old ones that did n't fit and bought 26 new ones , how many socks would he have ?","Oliver had 11 socks . If he threw away 4 old ones that did n't fit and bought 26 new ones , how many socks would he have ?",X=((11.0+26.0)-4.0),33
1555,"Keith grew 29 cantelopes , Fred grew 16 cantelopes , and Jason grew 20 cantelopes . How many cantelopes did they grow in total ?","Keith grew 29 cantelopes , Fred grew 16 cantelopes , and Jason grew 20 cantelopes . How many cantelopes did they grow in total ?",X=29+16+20,65
1556,"A jeweler has 5 rings , each weighing 18 grams , made of an alloy of 10 % silver and 90 % gold . He decides to melt down the rings and add enough silver to reduce the gold content to 75 % . How many grams of pure silver must be added for the mixture to have a gold content of 75 % ?","A jeweler has 5 rings , each weighing 18 grams , made of an alloy of 10 % silver and 90 % gold . He decides to melt down the rings and add enough silver to reduce the gold content to 75 % . How many grams of pure silver must be added for the mixture to have a gold content of 75 % ?",x=((((5.0*18.0)*90.0)*0.01)-(5.0*18.0)*75.0*0.01)/(75.0*0.01-0.01),18
1557,A car rents for 30 dollars per day plus 23 cents per mile . You are on a daily budget of 76 dollars . What mileage can you go and stay within your budget ?,A car rents for 30 dollars per day plus 23 cents per mile . You are on a daily budget of 76 dollars . What mileage can you go and stay within your budget ?,x=(76.0-30.0)/(23*0.01),200
1558,"Mike is at the library helping put away books . There are 82 book to put away total but a librarian takes 10 of them and leaves Mike with the rest . If he can fit 9 books on a shelf , how many shelves will he need ?","Mike is at the library helping put away books . There are 82 book to put away total but a librarian takes 10 of them and leaves Mike with the rest . If he can fit 9 books on a shelf , how many shelves will he need ?",X=((82.0-10.0)/9.0),8
1559,"Joan picked 43 apples from the orchard , and gave 27 apples to Melanie . How many apples does Joan have now ?","Joan picked 43 apples from the orchard , and gave 27 apples to Melanie . How many apples does Joan have now ?",X=43-27,16
1560,"Jason picked 46 pears , Keith picked 47 pears , and Mike picked   12 pears from the pear tree . How many pears were picked in total ?","Jason picked 46 pears , Keith picked 47 pears , and Mike picked   12 pears from the pear tree . How many pears were picked in total ?",x=46+47+12,105
1561,Tim had 7 quarters and 9 nickels in his bank . His dad gave him 3 nickels and 5 pennies . How many nickels does Tim have now ?,Tim had 7 quarters and 9 nickels in his bank . His dad gave him 3 nickels and 5 pennies . How many nickels does Tim have now ?,X=9+3,12
1562,Trenton sells electronic supplies . Each week he earns 190 dollars plus commission equal to 0.04 of his sales . This week his goal is to earn no less than 500 dollars . How much sales   he must make to reach his goal ?,Trenton sells electronic supplies . Each week he earns 190 dollars plus commission equal to 0.04 of his sales . This week his goal is to earn no less than 500 dollars . How much sales   he must make to reach his goal ?,x=(500.0-190.0)/0.04,7750
1563,"A teacher has 344 pieces of candy . If there are 43 students , and the candy is divided evenly , How many pieces will each student get ?","A teacher has 344 pieces of candy . If there are 43 students , and the candy is divided evenly , How many pieces will each student get ?",x=344/43,8
1564,"A waiter at ' The Greasy Spoon ' restaurant had 26 customers to wait on . During the lunch rush he added another 27 customers . If 27 of the customers did n't leave him a tip , how many customers did leave a tip ?","A waiter at ' The Greasy Spoon ' restaurant had 26 customers to wait on . During the lunch rush he added another 27 customers . If 27 of the customers did n't leave him a tip , how many customers did leave a tip ?",X=((26.0+27.0)-27.0),26
1565,Ralph starts with 74 peanuts . He loses 59 . How many peanuts does Ralph end with ?,Ralph starts with 74 peanuts . He loses 59 . How many peanuts does Ralph end with ?,X=(74.0-59.0),15
1566,"At the town carnival Oliver rode the ferris wheel 7 times and the bumper cars 3 times . If each ride cost 3 tickets , how many tickets did he use ?","At the town carnival Oliver rode the ferris wheel 7 times and the bumper cars 3 times . If each ride cost 3 tickets , how many tickets did he use ?",X=(3.0*(7.0+3.0)),30
1567,"At lunch a waiter had 7 customers and 5 of them did n't leave a tip . If he got $ 3 each from the ones who did tip , how much money did he earn ?","At lunch a waiter had 7 customers and 5 of them did n't leave a tip . If he got $ 3 each from the ones who did tip , how much money did he earn ?",X=(3.0*(7.0-5.0)),6
1568,"Isabel picked 66 flowers for her friend ’s wedding . She was making bouquets with 8 flowers in each one . If 10 of the flowers wilted before the wedding , how many bouquets could she still make ?","Isabel picked 66 flowers for her friend ’s wedding . She was making bouquets with 8 flowers in each one . If 10 of the flowers wilted before the wedding , how many bouquets could she still make ?",X=((66.0-10.0)/8.0),7
1569,Sara got fast food for lunch . Sara spent $ 5.36 on a hotdog and $ 5.10 on a salad . What was the total of the lunch bill ?,Sara got fast food for lunch . Sara spent $ 5.36 on a hotdog and $ 5.10 on a salad . What was the total of the lunch bill ?,x=5.36+5.10,10.46
1570,"Sandy worked 45 hours in the last 5 days . Assuming that she worked the same amount of hours each day , how long did she work each day ?","Sandy worked 45 hours in the last 5 days . Assuming that she worked the same amount of hours each day , how long did she work each day ?",x=45/5,9
1571,"A large bag of balls was kept under Haley ’s bed . Her mom placed the balls in bags for children in foster homes . If every bag can contain 4 balls and Haley has 36 balls , how many bags will be used ?","A large bag of balls was kept under Haley ’s bed . Her mom placed the balls in bags for children in foster homes . If every bag can contain 4 balls and Haley has 36 balls , how many bags will be used ?",x=36/4,9
1572,Ceasar needs to read a 563 page book for school . He has already read 147 pages . How many pages does he have left to read ?,Ceasar needs to read a 563 page book for school . He has already read 147 pages . How many pages does he have left to read ?,X=(563.0-147.0),416
1573,Jenny ran 0.6 mile and walked 0.4 mile . How much farther did Jenny run than walk ?,Jenny ran 0.6 mile and walked 0.4 mile . How much farther did Jenny run than walk ?,X=0.6-0.4,0.2
1574,A pet store had 15 siamese cats and 49 house cats . During a sale they sold 19 cats . How many cats do they have left ?,A pet store had 15 siamese cats and 49 house cats . During a sale they sold 19 cats . How many cats do they have left ?,X=((15.0+49.0)-19.0),45
1575,"Nancy had 101 homework problems . She finished 47 of them but still had 6 pages of problems to do . If each page has the same number of problems on it , how many problems are on each page ?","Nancy had 101 homework problems . She finished 47 of them but still had 6 pages of problems to do . If each page has the same number of problems on it , how many problems are on each page ?",X=((101.0-47.0)/6.0),9
1576,Sara has 9 dozen golf balls . How many golf balls does she have ?,Sara has 9 dozen golf balls . How many golf balls does she have ?,x=9*12,108
1577,Joan found 70 seashells on the beach . she gave Sam some of her seashells . She has 27 seashell left . How many seashells did she give to Sam ?,Joan found 70 seashells on the beach . she gave Sam some of her seashells . She has 27 seashell left . How many seashells did she give to Sam ?,x=70-27,43
1578,"A pet store has 8 bird cages . If each cage has 2 parrots and 7 parakeets in it , how many birds does the pet store have total ?","A pet store has 8 bird cages . If each cage has 2 parrots and 7 parakeets in it , how many birds does the pet store have total ?",X=(8.0*(2.0+7.0)),72
1579,"Suppose you are starting an office cleaning service . You have spent 315 dollars on equipment . To clean an office , you use 4 dollars worth of supplies you purchased . You charge 25 dollars per office . How many offices must you clean to break even ?","Suppose you are starting an office cleaning service . You have spent 315 dollars on equipment . To clean an office , you use 4 dollars worth of supplies you purchased . You charge 25 dollars per office . How many offices must you clean to break even ?",x=315.0/(25.0-4.0),15
1580,"I walked 2 miles in 1 hour for Relay for Life . If I maintained this pace for the 8 hours I walk , how many miles total will I walk ?","I walked 2 miles in 1 hour for Relay for Life . If I maintained this pace for the 8 hours I walk , how many miles total will I walk ?",X=(2.0*8.0),16
1581,Mary had 21 dimes and 38 pennies in her bank . Her dad borrowed 18 pennies from Mary . How many pennies does she have now ?,Mary had 21 dimes and 38 pennies in her bank . Her dad borrowed 18 pennies from Mary . How many pennies does she have now ?,X=38-18,20
1582,A toy store had 4 giant stuffed bears in stock when they got another shipment with 10 bears in it . The put the bears onto shelves with 7 on each shelf . How many shelves did they use ?,A toy store had 4 giant stuffed bears in stock when they got another shipment with 10 bears in it . The put the bears onto shelves with 7 on each shelf . How many shelves did they use ?,X=((4.0+10.0)/7.0),2
1583,"Robin uploaded 31 pictures from her phone and 5 from her camera to facebook . If she sorted the pics into 9 different albums with the same amount of pics in each album , how many pictures were in each of the albums ?","Robin uploaded 31 pictures from her phone and 5 from her camera to facebook . If she sorted the pics into 9 different albums with the same amount of pics in each album , how many pictures were in each of the albums ?",X=((31.0+5.0)/9.0),4
1584,A tailor cut 0.75 inch off a skirt and 0.5 inch off a pair of pants . How much more did the tailor cut off the skirt than the pants ?,A tailor cut 0.75 inch off a skirt and 0.5 inch off a pair of pants . How much more did the tailor cut off the skirt than the pants ?,X=0.75-0.5,0.25
1585,"There are 36 bananas in Diane 's banana collection . If the bananas are organized into 6 groups , how big is each group ?","There are 36 bananas in Diane 's banana collection . If the bananas are organized into 6 groups , how big is each group ?",X=(36.0/6.0),6
1586,"In a school , there are 542 girls and 387 boys . How many pupils are there in that school ?","In a school , there are 542 girls and 387 boys . How many pupils are there in that school ?",X=(542.0+387.0),929
1587,Mrs. Hilt bought 2 pizzas . Each pizza had 8 slices . How many total slices of pizza did she have ?,Mrs. Hilt bought 2 pizzas . Each pizza had 8 slices . How many total slices of pizza did she have ?,X=(2.0*8.0),16
